Material;Werk;BewertArt;Materialkurztext;Ltz. Änd;MArt;Warengrp;BME;EKG;ABC;DMk;BewKl;Prs;Preis;Währg;pro;Angelegt;Preisänd.;_1
5628;300;;(U) PS 26-10550 PK Pigmentbraun;03.06.2025;ROH;2011;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5629;200;;(Z) PS 21-4965 PK Pigment green;03.06.2025;ROH;2016;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5629;300;;(Z) PS 21-4965 PK Pigment green;03.06.2025;ROH;2016;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5630;200;;(U) Sicomix IR Braun 24-0210;03.06.2025;ROH;2017;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5630;300;;(U) Sicomix IR Braun 24-0210;03.06.2025;ROH;2017;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5631;200;;(U) Helio Beit UV 601;03.06.2025;ROH;2076;KG;20;C;PD;3000;V;31800;EUR;1000;SZEGEDI;;
5631;300;;(U) Helio Beit UV 601;03.06.2025;ROH;2076;KG;30;C;PD;3000;V;0;EUR;1000;SZEGEDI;;
5632;200;;(R) MEEDamine 2750, alt: SR-DUR 2750;30.09.2025;ROH;1034;KG;15;D;PD;3003;V;6649,92;EUR;1000;SIWIAK;;
5632;300;;(R) MEEDamine 2750, alt: SR-DUR 2750;30.09.2025;ROH;1034;KG;30;D;PD;3003;V;0;EUR;1000;SIWIAK;;
5632;800;;(R) MEEDamine 2750, alt: SR-DUR 2750;30.09.2025;ROH;1034;KG;80;D;PD;3003;V;0;EUR;1000;SIWIAK;;
5633;200;;(Z) PS 21-4904 PK Camouflage Green;03.06.2025;ROH;2016;KG;20;D;PD;3000;V;18057,14;EUR;1000;SZEGEDI;;
5633;300;;(Z) PS 21-4904 PK Camouflage Green;03.06.2025;ROH;2016;KG;30;C;PD;3000;V;0;EUR;1000;SZEGEDI;;
5634;2250;;(Z) 264-3100 SUNFAST GREEN;13.03.2025;ROH;2016;KG;221;Z;ND;3000;V;12650;USD;1000;SZEGEDI;;
5635;2250;;(U) Sunfast Grün 264-7036;13.03.2025;ROH;2016;KG;221;Z;ND;3000;V;6550,03;USD;1000;SZEGEDI;;
5636;800;;(U) Heliogen Grün L 8731;30.09.2025;ROH;2016;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5637;200;;(Z) Epikure 3155;03.06.2025;ROH;1034;KG;15;Z;ND;3003;V;5100;EUR;1000;SZEGEDI;;
5637;300;;(Z) Epikure 3155;03.06.2025;ROH;1034;KG;30;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
5638;200;;Alberdingk AS 2610;08.10.2025;ROH;1026;KG;20;D;ZD;3003;V;2804,14;EUR;1000;SZEGEDI;;
5638;2830;;Alberdingk AS 2610;08.10.2025;ROH;1026;KG;296;;PD;3003;V;0;CNY;1;SZEGEDI;;
5638;300;;Alberdingk AS 2610;08.10.2025;ROH;1026;KG;30;D;V2;3003;V;2870,34;EUR;1000;SZEGEDI;;
5639;200;;(U) Vinnol E 22/48 A;03.06.2025;ROH;1062;KG;20;D;PD;3003;V;10750;EUR;1000;SZEGEDI;;
5639;300;;(U) Vinnol E 22/48 A;03.06.2025;ROH;1062;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5640;200;;(U) Daotan TW 6439 / 30WA;03.06.2025;ROH;1026;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5640;2100;;(U) Daotan TW 6439 / 30WA;03.06.2025;ROH;1026;KG;210;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5640;300;;(U) Daotan TW 6439 / 30WA;03.06.2025;ROH;1026;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5641;200;;DMSO, 95% in Wasser;10.10.2025;ROH;4010;KG;15;D;ZD;3002;V;5146,29;EUR;1000;SZEGEDI;;
5641;2100;;DMSO, 95% in Wasser;10.10.2025;ROH;4010;KG;210;D;PD;3002;V;11010;EUR;1000;SZEGEDI;;
5641;2310;;DMSO, 95% in Wasser;10.10.2025;ROH;4010;KG;234;D;PD;3002;V;182968,27;MXN;1000;SZEGEDI;;
5641;2830;;DMSO, 95% in Wasser;10.10.2025;ROH;4010;KG;296;;PD;3002;V;0;CNY;1;SZEGEDI;;
5641;300;;DMSO, 95% in Wasser;10.10.2025;ROH;4010;KG;30;D;V1;3002;V;5027,13;EUR;1000;SZEGEDI;;
5642;200;;Apyral 40 CD;19.09.2025;ROH;5100;KG;20;D;PD;3004;V;4061,71;EUR;1000;SZEGEDI;;
5642;300;;Apyral 40 CD;19.09.2025;ROH;5100;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5643;200;;Bykjet 9150;03.06.2025;ROH;5010;KG;15;D;PD;3004;V;20172,56;EUR;1000;SZEGEDI;;
5643;300;;Bykjet 9150;03.06.2025;ROH;5010;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5644;200;;(X) Acematt 3600;01.09.2025;ROH;5070;KG;20;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5644;300;;(X) Acematt 3600;01.09.2025;ROH;5070;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5645;200;;(U) Ink Jet Gelb 4 GC;03.06.2025;ROH;2011;KG;15;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5645;300;;(U) Ink Jet Gelb 4 GC;03.06.2025;ROH;2011;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5646;200;;DETX;26.09.2025;ROH;5080;KG;15;D;V2;3004;V;53449,87;EUR;1000;SZEGEDI;;
5646;300;;DETX;26.09.2025;ROH;5080;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5647;200;;Solsperse WV 400;15.09.2025;ROH;5010;KG;20;D;PD;3004;V;11597,32;EUR;1000;SZEGEDI;;
5647;2250;;Solsperse WV 400;15.09.2025;ROH;5010;KG;221;D;PD;3004;V;12896,97;USD;1000;SZEGEDI;;
5647;2800;;Solsperse WV 400;15.09.2025;ROH;5010;KG;280;D;PD;3004;V;0;SGD;1000;SZEGEDI;;
5647;2830;;Solsperse WV 400;15.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5647;2850;;Solsperse WV 400;15.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5647;300;;Solsperse WV 400;15.09.2025;ROH;5010;KG;30;D;V1;3004;V;11370,01;EUR;1000;SZEGEDI;;
5648;200;;(Z) I Reflex 5000 Brown;03.06.2025;ROH;2068;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5648;300;;(Z) I Reflex 5000 Brown;03.06.2025;ROH;2068;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5649;200;;(Z) Byk Silclean 3720;08.10.2025;ROH;5050;KG;15;D;PD;3004;V;19528,06;EUR;1000;SZEGEDI;;
5649;300;;(Z) Byk Silclean 3720;08.10.2025;ROH;5050;KG;30;D;PD;3004;V;19575;EUR;1000;SZEGEDI;;
5650;200;;(U) Borchi Gol 1473;03.06.2025;ROH;5050;KG;20;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5650;300;;(U) Borchi Gol 1473;03.06.2025;ROH;5050;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5651;200;;(R) FP 1 W;19.06.2025;ROH;5100;KG;20;D;PD;3004;V;33772,01;EUR;1000;SZEGEDI;;
5651;2250;;(R) FP 1 W;19.06.2025;ROH;5100;KG;221;;PD;3004;V;35698,53;USD;1000;SZEGEDI;;
5651;300;;(R) FP 1 W;19.06.2025;ROH;5100;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5652;200;;(X) Decosphaera Grün MG;15.10.2025;ROH;2090;KG;20;D;PD;3000;V;29709,18;EUR;1000;SZEGEDI;;
5652;300;;(X) Decosphaera Grün MG;15.10.2025;ROH;2090;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5653;200;;Cromophtal Gelb D 1085 J;30.09.2025;ROH;2011;KG;20;D;PD;3000;V;64276,05;EUR;1000;SZEGEDI;;
5653;300;;Cromophtal Gelb D 1085 J;30.09.2025;ROH;2011;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5654;200;;(U) Efka PX 4330;03.06.2025;ROH;5010;KG;15;D;PD;3004;V;14359,97;EUR;1000;SZEGEDI;;
5654;300;;(U) Efka PX 4330;03.06.2025;ROH;5010;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5655;200;;(U) Efka PX 4751;03.06.2025;ROH;5010;KG;15;D;PD;3004;V;19400;EUR;1000;SZEGEDI;;
5655;300;;(U) Efka PX 4751;03.06.2025;ROH;5010;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5656;200;;(U) Ebecryl 450;03.06.2025;ROH;1056;KG;15;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5656;300;;(U) Ebecryl 450;03.06.2025;ROH;1056;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5657;200;;Decosphaera Brown MG;15.10.2025;ROH;2090;KG;20;D;PD;3000;V;44829,98;EUR;1000;SZEGEDI;;
5657;300;;Decosphaera Brown MG;15.10.2025;ROH;2090;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5658;200;;(X) Quadrol L;05.09.2025;ROH;5090;KG;20;C;PD;3004;V;0;EUR;1000;SZEGEDI;;
5658;300;;(X) Quadrol L;05.09.2025;ROH;5090;KG;30;C;PD;3004;V;0;EUR;1000;SZEGEDI;;
5659;200;;Araldite GY 289 CH;30.09.2025;ROH;1064;KG;15;D;PD;3003;V;10012,03;EUR;1000;SZEGEDI;;
5659;300;;Araldite GY 289 CH;30.09.2025;ROH;1064;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5659;800;;Araldite GY 289 CH;30.09.2025;ROH;1064;KG;80;D;PD;3003;V;8749,83;EUR;1000;SZEGEDI;;
5660;200;;(U) Xiameter OFS 6610 Silane;03.07.2025;ROH;5055;KG;20;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5660;300;;(U) Xiameter OFS 6610 Silane;03.07.2025;ROH;5055;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5661;200;;(U) Araldite EPN 1183;03.06.2025;ROH;1064;KG;15;D;PD;3003;V;7337,95;EUR;1000;SZEGEDI;;
5661;300;;(U) Araldite EPN 1183;03.06.2025;ROH;1064;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5662;200;;(U) Ancamine 2712 M;03.06.2025;ROH;1034;KG;20;D;PD;3003;V;5299,99;EUR;1000;SZEGEDI;;
5662;300;;(U) Ancamine 2712 M;03.06.2025;ROH;1034;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5663;200;;Irgazin Rubine L 4025;03.06.2025;ROH;2013;KG;20;D;PD;3000;V;89412,26;EUR;1000;SZEGEDI;;
5663;300;;Irgazin Rubine L 4025;03.06.2025;ROH;2013;KG;30;D;V1;3000;V;95970;EUR;1000;SZEGEDI;;
5664;200;;Setal 173 VS-60;06.08.2025;ROH;1016;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5664;2830;;Setal 173 VS-60;06.08.2025;ROH;1016;KG;296;;PD;3003;V;0;CNY;1;SZEGEDI;;
5664;2850;;Setal 173 VS-60;06.08.2025;ROH;1016;KG;296;;PD;3003;V;0;CNY;1;SZEGEDI;;
5664;300;;Setal 173 VS-60;06.08.2025;ROH;1016;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5665;200;;(U) FluoroTex 50;03.06.2025;ROH;3018;KG;20;D;PD;3001;V;16391,95;EUR;1000;SZEGEDI;;
5665;300;;(U) FluoroTex 50;03.06.2025;ROH;3018;KG;30;D;PD;3001;V;0;EUR;1000;SZEGEDI;;
5666;200;;Byk 081;30.09.2025;ROH;5030;KG;15;D;PD;3004;V;10590;EUR;1000;SZEGEDI;;
5666;2830;;Byk 081;30.09.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5666;2850;;Byk 081;30.09.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5666;800;;Byk 081;30.09.2025;ROH;5030;KG;80;D;V2;3004;V;9130,57;EUR;1000;SZEGEDI;;
5667;200;;(U) Tinuvin 171;03.06.2025;ROH;5020;KG;13;Z;ND;3004;V;3500;EUR;1000;SZEGEDI;;
5667;300;;(U) Tinuvin 171;03.06.2025;ROH;5020;KG;13;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
5668;200;;(U) Ceraflour 991;03.06.2025;ROH;5070;KG;15;D;PD;3004;V;6380,95;EUR;1000;SZEGEDI;;
5668;300;;(U) Ceraflour 991;03.06.2025;ROH;5070;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5669;200;;(U) Sovermol 750;30.09.2025;ROH;1062;KG;15;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5669;300;;(U) Sovermol 750;30.09.2025;ROH;1062;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5669;800;;(U) Sovermol 750;30.09.2025;ROH;1062;KG;80;D;PD;3003;V;5872,32;EUR;1000;SZEGEDI;;
5670;200;;(R) Maprenal MF 665/65 IB;03.06.2025;ROH;1016;KG;1;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5670;300;;(R) Maprenal MF 665/65 IB;03.06.2025;ROH;1016;KG;1;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5671;200;;(U) Cymel MI-12-I Resin;03.06.2025;ROH;1016;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5671;300;;(U) Cymel MI-12-I Resin;03.06.2025;ROH;1016;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5672;200;;(U) CeTePox 2419 H;03.06.2025;ROH;1042;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5672;300;;(U) CeTePox 2419 H;03.06.2025;ROH;1042;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5673;200;;Beckopox EP 2351w/58WA;16.09.2025;ROH;1024;KG;15;D;ZD;3003;V;4748,03;EUR;1000;SZEGEDI;;
5673;2830;;Beckopox EP 2351w/58WA;16.09.2025;ROH;1024;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
5673;2850;;Beckopox EP 2351w/58WA;16.09.2025;ROH;1024;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
5673;300;;Beckopox EP 2351w/58WA;16.09.2025;ROH;1024;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5674;200;;(R) Maprenal MF 517/60iB;30.09.2025;ROH;1016;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5674;300;;(R) Maprenal MF 517/60iB;30.09.2025;ROH;1016;KG;30;D;V2;3003;V;4760,14;EUR;1000;SZEGEDI;;
5674;800;;(R) Maprenal MF 517/60iB;30.09.2025;ROH;1016;KG;80;D;PD;3003;V;3812;EUR;1000;SZEGEDI;;
5675;200;;Byk Synergist 2100;02.10.2025;ROH;5010;KG;15;D;PD;3004;V;47730,1;EUR;1000;SZEGEDI;;
5675;2830;;Byk Synergist 2100;02.10.2025;ROH;5010;KG;296;;PD;3004;V;0;CNY;1;SZEGEDI;;
5675;300;;Byk Synergist 2100;02.10.2025;ROH;5010;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5676;200;;(U) Aspect 3014;03.06.2025;ROH;3012;KG;20;D;PD;3001;V;330,67;EUR;1000;SZEGEDI;;
5676;300;;(U) Aspect 3014;03.06.2025;ROH;3012;KG;30;D;PD;3001;V;0;EUR;1000;SZEGEDI;;
5677;200;;(Lohnfert) Polyvest  HT;30.09.2025;ROH;5950;KG;20;D;PD;3003;V;6450;EUR;1000;SZEGEDI;;
5677;2830;;(Lohnfert) Polyvest  HT;30.09.2025;ROH;5950;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5677;2850;;(Lohnfert) Polyvest  HT;30.09.2025;ROH;5950;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5677;700;;(Lohnfert) Polyvest  HT;30.09.2025;ROH;5950;KG;70;D;PD;3003;V;6120,2;EUR;1000;SZEGEDI;;
5677;800;;(Lohnfert) Polyvest  HT;30.09.2025;ROH;5950;KG;80;D;PD;3003;V;6578,94;EUR;1000;SZEGEDI;;
5678;200;;(R) Omnirad 4265;26.09.2025;ROH;5080;KG;15;D;PD;3004;V;32923,75;EUR;1000;SZEGEDI;;
5678;2800;;(R) Omnirad 4265;26.09.2025;ROH;5080;KG;280;D;PD;3004;V;0;SGD;1000;SZEGEDI;;
5678;2830;;(R) Omnirad 4265;26.09.2025;ROH;5080;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5678;2850;;(R) Omnirad 4265;26.09.2025;ROH;5080;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
5678;300;;(R) Omnirad 4265;26.09.2025;ROH;5080;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5679;200;;Acure 500;08.10.2025;ROH;5040;KG;15;D;PD;3003;V;40000;EUR;1000;SZEGEDI;;
5679;300;;Acure 500;08.10.2025;ROH;5040;KG;30;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5679;800;;Acure 500;08.10.2025;ROH;5040;KG;80;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
5680;200;;(U) Acure 510-170;30.09.2025;ROH;1016;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5680;300;;(U) Acure 510-170;30.09.2025;ROH;1016;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5680;800;;(U) Acure 510-170;30.09.2025;ROH;1016;KG;80;D;PD;3003;V;8058,03;EUR;1000;SZEGEDI;;
5681;200;;Beckocure EH 2240/70MP, alt: AHD 135-28;21.10.2025;ROH;1034;KG;15;D;PD;3003;V;7319,61;EUR;1000;SZEGEDI;;
5681;2830;;Beckocure EH 2240/70MP, alt: AHD 135-28;21.10.2025;ROH;1034;KG;296;D;PD;3003;V;75294,95;CNY;1000;SZEGEDI;;
5681;2850;;Beckocure EH 2240/70MP, alt: AHD 135-28;21.10.2025;ROH;1034;KG;293;D;PD;3003;V;75222,5;CNY;1000;SZEGEDI;;
5681;300;;Beckocure EH 2240/70MP, alt: AHD 135-28;21.10.2025;ROH;1034;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5682;200;;(Z) Eco Tuff;19.07.2024;ROH;2100;KG;15;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5683;200;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;20;D;PD;3000;V;69858,12;EUR;1000;SZEGEDI;;
5683;2100;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;210;D;PD;3000;V;68040;EUR;1000;SZEGEDI;;
5683;2250;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;221;D;PD;3000;V;82195,29;USD;1000;SZEGEDI;;
5683;2310;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;234;D;PD;3000;V;1467110,85;MXN;1000;SZEGEDI;;
5683;2830;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;296;D;PD;3000;V;693738,7;CNY;1000;SZEGEDI;;
5683;2850;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;293;D;PD;3000;V;660704,74;CNY;1000;SZEGEDI;;
5683;300;;Iriodin 9221 Rutil Feinblau SW;01.10.2025;ROH;2045;KG;30;D;PD;3000;V;70999,36;EUR;1000;SZEGEDI;;
5684;200;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;15;D;ZD;3002;V;5627,17;EUR;1000;SZEGEDI;;
5684;2100;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;210;D;PD;3002;V;6716;EUR;1000;SZEGEDI;;
5684;2250;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;221;D;PD;3002;V;6939,03;USD;1000;SZEGEDI;;
5684;2310;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;234;D;PD;3002;V;151463,89;MXN;1000;SZEGEDI;;
5684;2830;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;291;D;PD;3002;V;32657,29;CNY;1000;SZEGEDI;;
5684;2850;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;291;D;PD;3002;V;30000;CNY;1000;SZEGEDI;;
5684;300;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;30;D;V1;3002;V;5554,89;EUR;1000;SZEGEDI;;
5684;800;;Diisobutylketon (DIBK);21.10.2025;ROH;4010;KG;80;D;PD;3002;V;5311,84;EUR;1000;SZEGEDI;;
5685;200;;(U) Sicopal Gelb L 1130;30.09.2025;ROH;2011;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5685;300;;(U) Sicopal Gelb L 1130;30.09.2025;ROH;2011;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5685;800;;(U) Sicopal Gelb L 1130;30.09.2025;ROH;2011;KG;80;D;PD;3000;V;24400;EUR;1000;SZEGEDI;;
5686;200;;(U) Paliotol Gelb L 2146 HD;30.09.2025;ROH;2011;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5686;300;;(U) Paliotol Gelb L 2146 HD;30.09.2025;ROH;2011;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5686;800;;(U) Paliotol Gelb L 2146 HD;30.09.2025;ROH;2011;KG;80;D;PD;3000;V;24400;EUR;1000;SZEGEDI;;
5687;200;;(Z) Laroflex MP 60;03.06.2025;ROH;1066;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5687;300;;(Z) Laroflex MP 60;03.06.2025;ROH;1066;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5688;200;;(U) Microlith Blue 7080 KJ;01.08.2025;ROH;2075;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5688;2310;;(U) Microlith Blue 7080 KJ;01.08.2025;ROH;2075;KG;234;D;PD;3000;V;0;MXN;1000;SZEGEDI;;
5688;300;;(U) Microlith Blue 7080 KJ;01.08.2025;ROH;2075;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5689;200;;(U) Microlith Gelb 1061 KJ;03.06.2025;ROH;2071;KG;15;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5689;300;;(U) Microlith Gelb 1061 KJ;03.06.2025;ROH;2071;KG;30;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5690;200;;(U) Microlith Magenta 4535 KJ;03.06.2025;ROH;2073;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5690;300;;(U) Microlith Magenta 4535 KJ;03.06.2025;ROH;2073;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5691;200;;Sinloihi FZ 5012;30.09.2025;ROH;2090;KG;20;D;PD;3000;V;0;EUR;1000;BLUHM;;
5691;800;;Sinloihi FZ 5012;30.09.2025;ROH;2090;KG;80;D;PD;3000;V;18523,61;EUR;1000;BLUHM;;
5692;200;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;15;D;PD;3000;V;427413,79;EUR;1000;BLUHM;;
5692;2100;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;210;D;PD;3000;V;436820;EUR;1000;BLUHM;;
5692;2830;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;296;D;PD;3000;V;0;CNY;1000;BLUHM;;
5692;2850;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;296;D;PD;3000;V;0;CNY;1000;BLUHM;;
5692;300;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;30;D;PD;3000;V;0;EUR;1000;BLUHM;;
5692;800;;(Z) Hydroshine WS 1011;30.09.2025;ROH;2062;KG;80;D;PD;3000;V;0;EUR;1000;BLUHM;;
5693;200;;(U) Ucecoat 7200;03.06.2025;ROH;1054;KG;20;D;PD;3003;V;7430;EUR;1000;BLUHM;;
5693;300;;(U) Ucecoat 7200;03.06.2025;ROH;1054;KG;30;D;PD;3003;V;0;EUR;1000;BLUHM;;
5694;2830;;(Y) ACRYDIC WXU-880-BA;20.10.2025;ROH;1016;KG;293;D;PD;3003;V;26167,24;CNY;1000;BLUHM;;
5694;2850;;(Y) ACRYDIC WXU-880-BA;20.10.2025;ROH;1016;KG;293;D;PD;3003;V;26000;CNY;1000;BLUHM;;
5695;200;;Alpate BP 4660;15.09.2025;ROH;2064;KG;20;D;PD;3000;V;0;EUR;1000;BLUHM;;
5695;2100;;Alpate BP 4660;15.09.2025;ROH;2064;KG;210;D;PD;3000;V;0;EUR;1000;BLUHM;;
5695;2310;;Alpate BP 4660;15.09.2025;ROH;2064;KG;234;D;PD;3000;V;0;MXN;1000;BLUHM;;
5695;2830;;Alpate BP 4660;15.09.2025;ROH;2064;KG;296;D;PD;3000;V;0;CNY;1000;BLUHM;;
5695;2850;;Alpate BP 4660;15.09.2025;ROH;2064;KG;296;D;PD;3000;V;0;CNY;1000;BLUHM;;
5695;300;;Alpate BP 4660;15.09.2025;ROH;2064;KG;30;D;PD;3000;V;0;EUR;1000;BLUHM;;
5697;200;;(U) Miraval 5421 Magic Copper;03.06.2025;ROH;2047;KG;20;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5697;300;;(U) Miraval 5421 Magic Copper;03.06.2025;ROH;2047;KG;30;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
5698;200;;(R) Suprasec 2054;30.09.2025;ROH;1032;KG;20;D;ZD;3003;V;3427,78;EUR;1000;SZEGEDI;;
5698;300;;(R) Suprasec 2054;30.09.2025;ROH;1032;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5698;800;;(R) Suprasec 2054;30.09.2025;ROH;1032;KG;80;D;PD;3003;V;3642;EUR;1000;SZEGEDI;;
5699;200;;Sartomer SR 9035;08.09.2025;ROH;1056;KG;15;D;PD;3003;V;26949,92;EUR;1000;SZEGEDI;;
5699;300;;Sartomer SR 9035;08.09.2025;ROH;1056;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
5700;200;;(Z) Irgazin Rubine L 4020;03.06.2025;ROH;2013;KG;9;Z;ND;3000;V;98000;EUR;1000;SZEGEDI;;
5700;300;;(Z) Irgazin Rubine L 4020;03.06.2025;ROH;2013;KG;9;Z;ND;3000;V;0;EUR;1000;SZEGEDI;;
5701;200;;(Z) CHROMAFLAIR RED/GOLD 000L;03.06.2025;ROH;2043;KG;9;Z;ND;3000;V;3343040;EUR;1000;ROLF;;
5701;300;;(Z) CHROMAFLAIR RED/GOLD 000L;03.06.2025;ROH;2043;KG;9;Z;ND;3000;V;3343040;EUR;1000;ROLF;;
5702;200;;Sicotrans Rot L 2715 D;18.07.2025;ROH;2013;KG;20;E;PD;3000;V;16054,29;EUR;1000;ROLF;;
5702;2250;;Sicotrans Rot L 2715 D;18.07.2025;ROH;2013;KG;221;D;PD;3000;V;21574,84;USD;1000;ROLF;;
5702;300;;Sicotrans Rot L 2715 D;18.07.2025;ROH;2013;KG;30;E;PD;3000;V;16768,75;EUR;1000;ROLF;;
5703;190;;(Z) Burnock CFB 520 RA Orange;03.06.2025;ROH;2072;KG;999;;PD;3000;V;46850;EUR;1000;ROLF;;
